# Version 1.00
#
freq[Hz];re:Trc1_S21;im:Trc1_S21;
1.086093046523262E+09;-1.384549451199635E-01;1.061041523235223E+00;
1.086593296648324E+09;-1.305400156866323E-01;1.063134374774830E+00;
1.087093546773387E+09;-1.225433167865733E-01;1.065728284813442E+00;
1.087593796898449E+09;-1.144873409734256E-01;1.067994097392935E+00;
1.088094047023512E+09;-1.064384106792159E-01;1.070253505882260E+00;
1.088594297148574E+09;-9.818330106085220E-02;1.072597105608058E+00;
1.089094547273637E+09;-8.999878839437084E-02;1.074609328154086E+00;
1.089594797398699E+09;-8.162139002336219E-02;1.077012933164844E+00;
1.090095047523762E+09;-7.313710570444748E-02;1.079092482819086E+00;
1.090595297648824E+09;-6.441320297840859E-02;1.081071897559512E+00;
1.091095547773887E+09;-5.593968723901284E-02;1.083059041233397E+00;
1.091595797898949E+09;-4.765529093234064E-02;1.085038316709807E+00;
1.092096048024012E+09;-3.878855892168828E-02;1.086796983698466E+00;
1.092596298149075E+09;-3.004959908078980E-02;1.088589501725340E+00;
